"Module"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"M4"	"Signaling by VEGF"	"Signaling by VEGF"	"1/58"	"113/7644"	0.579817570533294	0.689991748116432	0.560990934250202	"NCF2"	1
"M4"	"Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)"	"Regulation of lipid metabolism by Peroxisome proliferator-activated receptor alpha (PPARalpha)"	"1/58"	"114/7644"	0.58305360570911	0.689991748116432	0.560990934250202	"ANGPTL4"	1
"M4"	"Glycogen storage diseases"	"Glycogen storage diseases"	"2/58"	"258/7644"	0.587934122063279	0.689991748116432	0.560990934250202	"CD44/SLC2A5"	2
"M4"	"Metabolism of carbohydrates"	"Metabolism of carbohydrates"	"2/58"	"258/7644"	0.587934122063279	0.689991748116432	0.560990934250202	"CD44/SLC2A5"	2
"M4"	"Myoclonic epilepsy of Lafora"	"Myoclonic epilepsy of Lafora"	"2/58"	"258/7644"	0.587934122063279	0.689991748116432	0.560990934250202	"CD44/SLC2A5"	2
"M4"	"Cell Cycle Checkpoints"	"Cell Cycle Checkpoints"	"1/58"	"118/7644"	0.595754602909162	0.689991748116432	0.560990934250202	"CDKN1A"	1
"M4"	"Defective B3GAT3 causes JDSSDHD"	"Defective B3GAT3 causes JDSSDHD"	"1/58"	"121/7644"	0.605030077639409	0.689991748116432	0.560990934250202	"CD44"	1
"M4"	"Defective B4GALT1 causes B4GALT1-CDG (CDG-2d)"	"Defective B4GALT1 causes B4GALT1-CDG (CDG-2d)"	"1/58"	"121/7644"	0.605030077639409	0.689991748116432	0.560990934250202	"CD44"	1
"M4"	"Defective B4GALT7 causes EDS, progeroid type"	"Defective B4GALT7 causes EDS, progeroid type"	"1/58"	"121/7644"	0.605030077639409	0.689991748116432	0.560990934250202	"CD44"	1
"M4"	"Defective CHST14 causes EDS, musculocontractural type"	"Defective CHST14 causes EDS, musculocontractural type"	"1/58"	"121/7644"	0.605030077639409	0.689991748116432	0.560990934250202	"CD44"	1
"M4"	"Defective CHST3 causes SEDCJD"	"Defective CHST3 causes SEDCJD"	"1/58"	"121/7644"	0.605030077639409	0.689991748116432	0.560990934250202	"CD44"	1
"M4"	"Defective CHST6 causes MCDC1"	"Defective CHST6 causes MCDC1"	"1/58"	"121/7644"	0.605030077639409	0.689991748116432	0.560990934250202	"CD44"	1
"M4"	"Defective CHSY1 causes TPBS"	"Defective CHSY1 causes TPBS"	"1/58"	"121/7644"	0.605030077639409	0.689991748116432	0.560990934250202	"CD44"	1
"M4"	"Defective EXT1 causes exostoses 1, TRPS2 and CHDS"	"Defective EXT1 causes exostoses 1, TRPS2 and CHDS"	"1/58"	"121/7644"	0.605030077639409	0.689991748116432	0.560990934250202	"CD44"	1
"M4"	"Defective EXT2 causes exostoses 2"	"Defective EXT2 causes exostoses 2"	"1/58"	"121/7644"	0.605030077639409	0.689991748116432	0.560990934250202	"CD44"	1
"M4"	"Defective PAPSS2 causes SEMD-PA"	"Defective PAPSS2 causes SEMD-PA"	"1/58"	"121/7644"	0.605030077639409	0.689991748116432	0.560990934250202	"CD44"	1
"M4"	"Defective SLC26A2 causes chondrodysplasias"	"Defective SLC26A2 causes chondrodysplasias"	"1/58"	"121/7644"	0.605030077639409	0.689991748116432	0.560990934250202	"CD44"	1
"M4"	"Diseases associated with glycosaminoglycan metabolism"	"Diseases associated with glycosaminoglycan metabolism"	"1/58"	"121/7644"	0.605030077639409	0.689991748116432	0.560990934250202	"CD44"	1
"M4"	"Glycosaminoglycan metabolism"	"Glycosaminoglycan metabolism"	"1/58"	"121/7644"	0.605030077639409	0.689991748116432	0.560990934250202	"CD44"	1
"M4"	"MPS I - Hurler syndrome"	"MPS I - Hurler syndrome"	"1/58"	"121/7644"	0.605030077639409	0.689991748116432	0.560990934250202	"CD44"	1
"M4"	"MPS II - Hunter syndrome"	"MPS II - Hunter syndrome"	"1/58"	"121/7644"	0.605030077639409	0.689991748116432	0.560990934250202	"CD44"	1
"M4"	"MPS IIIA - Sanfilippo syndrome A"	"MPS IIIA - Sanfilippo syndrome A"	"1/58"	"121/7644"	0.605030077639409	0.689991748116432	0.560990934250202	"CD44"	1
"M4"	"MPS IIIB - Sanfilippo syndrome B"	"MPS IIIB - Sanfilippo syndrome B"	"1/58"	"121/7644"	0.605030077639409	0.689991748116432	0.560990934250202	"CD44"	1
"M4"	"MPS IIIC - Sanfilippo syndrome C"	"MPS IIIC - Sanfilippo syndrome C"	"1/58"	"121/7644"	0.605030077639409	0.689991748116432	0.560990934250202	"CD44"	1
"M4"	"MPS IIID - Sanfilippo syndrome D"	"MPS IIID - Sanfilippo syndrome D"	"1/58"	"121/7644"	0.605030077639409	0.689991748116432	0.560990934250202	"CD44"	1
"M4"	"MPS IV - Morquio syndrome A"	"MPS IV - Morquio syndrome A"	"1/58"	"121/7644"	0.605030077639409	0.689991748116432	0.560990934250202	"CD44"	1
"M4"	"MPS IV - Morquio syndrome B"	"MPS IV - Morquio syndrome B"	"1/58"	"121/7644"	0.605030077639409	0.689991748116432	0.560990934250202	"CD44"	1
"M4"	"MPS IX - Natowicz syndrome"	"MPS IX - Natowicz syndrome"	"1/58"	"121/7644"	0.605030077639409	0.689991748116432	0.560990934250202	"CD44"	1
"M4"	"MPS VI - Maroteaux-Lamy syndrome"	"MPS VI - Maroteaux-Lamy syndrome"	"1/58"	"121/7644"	0.605030077639409	0.689991748116432	0.560990934250202	"CD44"	1
"M4"	"MPS VII - Sly syndrome"	"MPS VII - Sly syndrome"	"1/58"	"121/7644"	0.605030077639409	0.689991748116432	0.560990934250202	"CD44"	1
"M4"	"Mucopolysaccharidoses"	"Mucopolysaccharidoses"	"1/58"	"121/7644"	0.605030077639409	0.689991748116432	0.560990934250202	"CD44"	1
"M4"	"Signaling by NOTCH"	"Signaling by NOTCH"	"1/58"	"122/7644"	0.608075173411961	0.690526044383075	0.56142533852041	"MYC"	1
"M4"	"G alpha (s) signalling events"	"G alpha (s) signalling events"	"1/58"	"126/7644"	0.620026517942965	0.701127032948163	0.570044366929574	"ADM"	1
"M4"	"Post-translational protein modification"	"Post-translational protein modification"	"2/58"	"278/7644"	0.629108094076386	0.708407433665847	0.575963624386608	"ADAMTS9/PLAUR"	2
"M4"	"Role of LAT2/NTAL/LAB on calcium mobilization"	"Role of LAT2/NTAL/LAB on calcium mobilization"	"1/58"	"141/7644"	0.661737650830328	0.742032177500117	0.603301888226725	"CDKN1A"	1
"M4"	"Signaling by SCF-KIT"	"Signaling by SCF-KIT"	"1/58"	"144/7644"	0.669522745160323	0.747633732095694	0.607856176527135	"CDKN1A"	1
"M4"	"The citric acid (TCA) cycle and respiratory electron transport"	"The citric acid (TCA) cycle and respiratory electron transport"	"1/58"	"147/7644"	0.677131685037655	0.752992911162206	0.612213403812162	"SLC16A3"	1
"M4"	"Downstream signaling of activated FGFR"	"Downstream signaling of activated FGFR"	"1/58"	"149/7644"	0.682108386149794	0.755392758215474	0.614164575611167	"CDKN1A"	1
"M4"	"Signaling by ERBB4"	"Signaling by ERBB4"	"1/58"	"154/7644"	0.694222678665272	0.765644764947708	0.622499867809016	"CDKN1A"	1
"M4"	"Downstream signal transduction"	"Downstream signal transduction"	"1/58"	"161/7644"	0.710423745355003	0.776944610207854	0.631687094709449	"CDKN1A"	1
"M4"	"Signaling by FGFR"	"Signaling by FGFR"	"1/58"	"162/7644"	0.712668222539208	0.776944610207854	0.631687094709449	"CDKN1A"	1
"M4"	"Signaling by ERBB2"	"Signaling by ERBB2"	"1/58"	"163/7644"	0.714895600659059	0.776944610207854	0.631687094709449	"CDKN1A"	1
"M4"	"DAP12 signaling"	"DAP12 signaling"	"1/58"	"164/7644"	0.71710600771183	0.776944610207854	0.631687094709449	"CDKN1A"	1
"M4"	"Generic Transcription Pathway"	"Generic Transcription Pathway"	"3/58"	"483/7644"	0.718963669147566	0.776944610207854	0.631687094709449	"JUNB/SERPINE1/MYC"	3
"M4"	"Downstream signaling events of B Cell Receptor (BCR)"	"Downstream signaling events of B Cell Receptor (BCR)"	"1/58"	"170/7644"	0.730019107733548	0.785723376998357	0.63882458381249	"CDKN1A"	1
"M4"	"Signaling by FGFR in disease"	"Signaling by FGFR in disease"	"1/58"	"177/7644"	0.744353487448516	0.787465580157786	0.640241064778718	"CDKN1A"	1
"M4"	"Signaling by EGFR"	"Signaling by EGFR"	"1/58"	"179/7644"	0.748309801000155	0.787465580157786	0.640241064778718	"CDKN1A"	1
"M4"	"Signaling by Overexpressed Wild-Type EGFR in Cancer"	"Signaling by Overexpressed Wild-Type EGFR in Cancer"	"1/58"	"179/7644"	0.748309801000155	0.787465580157786	0.640241064778718	"CDKN1A"	1
"M4"	"Fatty acid, triacylglycerol, and ketone body metabolism"	"Fatty acid, triacylglycerol, and ketone body metabolism"	"1/58"	"181/7644"	0.7522059273149	0.787465580157786	0.640241064778718	"ANGPTL4"	1
"M4"	"Signaling by EGFR in Cancer"	"Signaling by EGFR in Cancer"	"1/58"	"181/7644"	0.7522059273149	0.787465580157786	0.640241064778718	"CDKN1A"	1
"M4"	"Signaling by EGFRvIII in Cancer"	"Signaling by EGFRvIII in Cancer"	"1/58"	"181/7644"	0.7522059273149	0.787465580157786	0.640241064778718	"CDKN1A"	1
"M4"	"Signaling by Ligand-Responsive EGFR Variants in Cancer"	"Signaling by Ligand-Responsive EGFR Variants in Cancer"	"1/58"	"181/7644"	0.7522059273149	0.787465580157786	0.640241064778718	"CDKN1A"	1
"M4"	"misspliced LRP5 mutants have enhanced beta-catenin-dependent signaling"	"misspliced LRP5 mutants have enhanced beta-catenin-dependent signaling"	"1/58"	"190/7644"	0.769017496818106	0.792679573643278	0.64448025036983	"MYC"	1
"M4"	"RNF mutants show enhanced WNT signaling and proliferation"	"RNF mutants show enhanced WNT signaling and proliferation"	"1/58"	"190/7644"	0.769017496818106	0.792679573643278	0.64448025036983	"MYC"	1
"M4"	"TCF dependent signaling in response to WNT"	"TCF dependent signaling in response to WNT"	"1/58"	"190/7644"	0.769017496818106	0.792679573643278	0.64448025036983	"MYC"	1
"M4"	"XAV939 inhibits tankyrase, stabilizing AXIN"	"XAV939 inhibits tankyrase, stabilizing AXIN"	"1/58"	"190/7644"	0.769017496818106	0.792679573643278	0.64448025036983	"MYC"	1
"M4"	"NGF signalling via TRKA from the plasma membrane"	"NGF signalling via TRKA from the plasma membrane"	"1/58"	"206/7644"	0.796181123368536	0.817534640087232	0.664688415153406	"CDKN1A"	1
"M4"	"Antigen processing: Ubiquitination & Proteasome degradation"	"Antigen processing: Ubiquitination & Proteasome degradation"	"1/58"	"211/7644"	0.804006913634529	0.820850633107546	0.667384450327031	"SOCS3"	1
"M4"	"Signaling by WNT in cancer"	"Signaling by WNT in cancer"	"1/58"	"212/7644"	0.805536255624196	0.820850633107546	0.667384450327031	"MYC"	1
"M4"	"Diseases of glycosylation"	"Diseases of glycosylation"	"1/58"	"227/7644"	0.827117193394424	0.839649272082218	0.682668496940373	"CD44"	1
"M4"	"Cell Cycle, Mitotic"	"Cell Cycle, Mitotic"	"2/58"	"445/7644"	0.859585108028607	0.869316260194969	0.706788946819947	"CDKN1A/MYC"	2
"M4"	"Signaling by Wnt"	"Signaling by Wnt"	"1/58"	"286/7644"	0.891407731079889	0.895605529655966	0.728163176114631	"MYC"	1
"M4"	"Signalling by NGF"	"Signalling by NGF"	"1/58"	"287/7644"	0.892263717978145	0.895605529655966	0.728163176114631	"CDKN1A"	1
"M4"	"Axon guidance"	"Axon guidance"	"1/58"	"327/7644"	0.92156695342281	0.92156695342281	0.749270853725537	"COL4A1"	1
"M5"	"Syndecan interactions"	"Syndecan interactions"	"2/21"	"20/7644"	0.0013257527477969	0.116666241806127	0.0990825737827154	"TNC/ITGA2"	2
"M5"	"ABC-family proteins mediated transport"	"ABC-family proteins mediated transport"	"2/21"	"36/7644"	0.0042810976971908	0.169931618835099	0.144319915517847	"ABCA8/ABCA6"	2
"M5"	"Non-integrin membrane-ECM interactions"	"Non-integrin membrane-ECM interactions"	"2/21"	"42/7644"	0.00579312336937839	0.169931618835099	0.144319915517847	"TNC/ITGA2"	2
"M5"	"ECM proteoglycans"	"ECM proteoglycans"	"2/21"	"55/7644"	0.00977955168251633	0.215150137015359	0.182723202489121	"TNC/ITGA2"	2
"M5"	"Integrin cell surface interactions"	"Integrin cell surface interactions"	"2/21"	"66/7644"	0.0138722592773043	0.230694749377337	0.195924966576447	"TNC/ITGA2"	2
"M5"	"Regulated proteolysis of p75NTR"	"Regulated proteolysis of p75NTR"	"1/21"	"10/7644"	0.0271511612618555	0.230694749377337	0.195924966576447	"NGFR"	1
"M5"	"Synthesis of pyrophosphates in the cytosol"	"Synthesis of pyrophosphates in the cytosol"	"1/21"	"10/7644"	0.0271511612618555	0.230694749377337	0.195924966576447	"IP6K3"	1
"M5"	"Stimuli-sensing channels"	"Stimuli-sensing channels"	"2/21"	"98/7644"	0.0291638628832421	0.230694749377337	0.195924966576447	"TTYH2/CLCA4"	2
"M5"	"Extracellular matrix organization"	"Extracellular matrix organization"	"3/21"	"266/7644"	0.0348635734942676	0.230694749377337	0.195924966576447	"COL4A5/TNC/ITGA2"	3
"M5"	"NF-kB is activated and signals survival"	"NF-kB is activated and signals survival"	"1/21"	"13/7644"	0.0351586303881638	0.230694749377337	0.195924966576447	"NGFR"	1
"M5"	"p75NTR recruits signalling complexes"	"p75NTR recruits signalling complexes"	"1/21"	"13/7644"	0.0351586303881638	0.230694749377337	0.195924966576447	"NGFR"	1
"M5"	"Platelet Adhesion to exposed collagen"	"Platelet Adhesion to exposed collagen"	"1/21"	"13/7644"	0.0351586303881638	0.230694749377337	0.195924966576447	"ITGA2"	1
"M5"	"Orphan transporters"	"Orphan transporters"	"2/21"	"114/7644"	0.038498443601909	0.230694749377337	0.195924966576447	"TTYH2/CLCA4"	2
"M5"	"negative regulation of TCF-dependent signaling by WNT ligand antagonists"	"negative regulation of TCF-dependent signaling by WNT ligand antagonists"	"1/21"	"15/7644"	0.0404620279755827	0.230694749377337	0.195924966576447	"SFRP2"	1
"M5"	"NRIF signals cell death from the nucleus"	"NRIF signals cell death from the nucleus"	"1/21"	"15/7644"	0.0404620279755827	0.230694749377337	0.195924966576447	"NGFR"	1
"M5"	"p75NTR signals via NF-kB"	"p75NTR signals via NF-kB"	"1/21"	"16/7644"	0.0431033043437191	0.230694749377337	0.195924966576447	"NGFR"	1
"M5"	"ABCA transporters in lipid homeostasis"	"ABCA transporters in lipid homeostasis"	"1/21"	"17/7644"	0.0457376554985146	0.230694749377337	0.195924966576447	"ABCA6"	1
"M5"	"Gap junction assembly"	"Gap junction assembly"	"1/21"	"19/7644"	0.0509856511343412	0.230694749377337	0.195924966576447	"GJB1"	1
"M5"	"Signaling by NODAL"	"Signaling by NODAL"	"1/21"	"19/7644"	0.0509856511343412	0.230694749377337	0.195924966576447	"PCSK6"	1
"M5"	"N-glycan antennae elongation in the medial/trans-Golgi"	"N-glycan antennae elongation in the medial/trans-Golgi"	"1/21"	"20/7644"	0.053599329996791	0.230694749377337	0.195924966576447	"MAN2A1"	1
"M5"	"regulation of FZD by ubiquitination"	"regulation of FZD by ubiquitination"	"1/21"	"21/7644"	0.0562061524089192	0.230694749377337	0.195924966576447	"LGR5"	1
"M5"	"Laminin interactions"	"Laminin interactions"	"1/21"	"23/7644"	0.0613992961994857	0.230694749377337	0.195924966576447	"ITGA2"	1
"M5"	"ATF4 activates genes"	"ATF4 activates genes"	"1/21"	"26/7644"	0.0691380144333741	0.230694749377337	0.195924966576447	"ATF3"	1
"M5"	"Gap junction trafficking"	"Gap junction trafficking"	"1/21"	"28/7644"	0.0742633591212926	0.230694749377337	0.195924966576447	"GJB1"	1
"M5"	"Ion channel transport"	"Ion channel transport"	"2/21"	"167/7644"	0.0759857603516174	0.230694749377337	0.195924966576447	"TTYH2/CLCA4"	2
"M5"	"PERK regulates gene expression"	"PERK regulates gene expression"	"1/21"	"29/7644"	0.0768159417707748	0.230694749377337	0.195924966576447	"ATF3"	1
"M5"	"Gap junction trafficking and regulation"	"Gap junction trafficking and regulation"	"1/21"	"30/7644"	0.0793618203292532	0.230694749377337	0.195924966576447	"GJB1"	1
"M5"	"Glucagon-type ligand receptors"	"Glucagon-type ligand receptors"	"1/21"	"30/7644"	0.0793618203292532	0.230694749377337	0.195924966576447	"GIPR"	1
"M5"	"Sphingolipid de novo biosynthesis"	"Sphingolipid de novo biosynthesis"	"1/21"	"32/7644"	0.0844335320512863	0.230694749377337	0.195924966576447	"CERS2"	1
"M5"	"Metabolism of steroid hormones and vitamin D"	"Metabolism of steroid hormones and vitamin D"	"1/21"	"33/7644"	0.0869593985550859	0.230694749377337	0.195924966576447	"LRP2"	1
"M5"	"Steroid hormones"	"Steroid hormones"	"1/21"	"33/7644"	0.0869593985550859	0.230694749377337	0.195924966576447	"LRP2"	1
"M5"	"Transport to the Golgi and subsequent modification"	"Transport to the Golgi and subsequent modification"	"1/21"	"36/7644"	0.0944972398521435	0.230694749377337	0.195924966576447	"MAN2A1"	1
"M5"	"misspliced LRP5 mutants have enhanced beta-catenin-dependent signaling"	"misspliced LRP5 mutants have enhanced beta-catenin-dependent signaling"	"2/21"	"190/7644"	0.0948222395844664	0.230694749377337	0.195924966576447	"SFRP2/LGR5"	2
"M5"	"RNF mutants show enhanced WNT signaling and proliferation"	"RNF mutants show enhanced WNT signaling and proliferation"	"2/21"	"190/7644"	0.0948222395844664	0.230694749377337	0.195924966576447	"SFRP2/LGR5"	2
"M5"	"TCF dependent signaling in response to WNT"	"TCF dependent signaling in response to WNT"	"2/21"	"190/7644"	0.0948222395844664	0.230694749377337	0.195924966576447	"SFRP2/LGR5"	2
"M5"	"XAV939 inhibits tankyrase, stabilizing AXIN"	"XAV939 inhibits tankyrase, stabilizing AXIN"	"2/21"	"190/7644"	0.0948222395844664	0.230694749377337	0.195924966576447	"SFRP2/LGR5"	2
"M5"	"NCAM1 interactions"	"NCAM1 interactions"	"1/21"	"37/7644"	0.0969966559881986	0.230694749377337	0.195924966576447	"COL4A5"	1
"M5"	"Retinoid metabolism and transport"	"Retinoid metabolism and transport"	"1/21"	"41/7644"	0.106928770909426	0.24762452210604	0.210303122841254	"LRP2"	1
"M5"	"Signaling by WNT in cancer"	"Signaling by WNT in cancer"	"2/21"	"212/7644"	0.113986695172673	0.250599939918476	0.212830092514495	"SFRP2/LGR5"	2
"M5"	"Inositol phosphate metabolism"	"Inositol phosphate metabolism"	"1/21"	"44/7644"	0.114309487457264	0.250599939918476	0.212830092514495	"IP6K3"	1
"M5"	"NRAGE signals death through JNK"	"NRAGE signals death through JNK"	"1/21"	"45/7644"	0.11675679018929	0.250599939918476	0.212830092514495	"NGFR"	1
"M5"	"Assembly of collagen fibrils and other multimeric structures"	"Assembly of collagen fibrils and other multimeric structures"	"1/21"	"54/7644"	0.138494589324886	0.290179139537856	0.246444006066839	"COL4A5"	1
"M5"	"Cell death signalling via NRAGE, NRIF and NADE"	"Cell death signalling via NRAGE, NRIF and NADE"	"1/21"	"61/7644"	0.155048504352665	0.317308567047314	0.269484548568891	"NGFR"	1
"M5"	"Collagen biosynthesis and modifying enzymes"	"Collagen biosynthesis and modifying enzymes"	"1/21"	"64/7644"	0.162049908137902	0.323068823664098	0.27437663253769	"COL4A5"	1
"M5"	"NCAM signaling for neurite out-growth"	"NCAM signaling for neurite out-growth"	"1/21"	"70/7644"	0.175887308506931	0.323068823664098	0.27437663253769	"COL4A5"	1
"M5"	"Sphingolipid metabolism"	"Sphingolipid metabolism"	"1/21"	"71/7644"	0.178172279000904	0.323068823664098	0.27437663253769	"CERS2"	1
"M5"	"Signaling by Wnt"	"Signaling by Wnt"	"2/21"	"286/7644"	0.184423073550213	0.323068823664098	0.27437663253769	"SFRP2/LGR5"	2
"M5"	"Signalling by NGF"	"Signalling by NGF"	"2/21"	"287/7644"	0.185420852729748	0.323068823664098	0.27437663253769	"PCSK6/NGFR"	2
"M5"	"Platelet degranulation"	"Platelet degranulation"	"1/21"	"79/7644"	0.196236067689755	0.323068823664098	0.27437663253769	"LAMP2"	1
"M5"	"Unfolded Protein Response (UPR)"	"Unfolded Protein Response (UPR)"	"1/21"	"82/7644"	0.202911989704564	0.323068823664098	0.27437663253769	"ATF3"	1
"M5"	"p75 NTR receptor-mediated signalling"	"p75 NTR receptor-mediated signalling"	"1/21"	"83/7644"	0.205125537471848	0.323068823664098	0.27437663253769	"NGFR"	1
"M5"	"Response to elevated platelet cytosolic Ca2+"	"Response to elevated platelet cytosolic Ca2+"	"1/21"	"84/7644"	0.207333230067152	0.323068823664098	0.27437663253769	"LAMP2"	1
"M5"	"Collagen formation"	"Collagen formation"	"1/21"	"86/7644"	0.211731108568294	0.323068823664098	0.27437663253769	"COL4A5"	1
"M5"	"Class B/2 (Secretin family receptors)"	"Class B/2 (Secretin family receptors)"	"1/21"	"87/7644"	0.213921323799845	0.323068823664098	0.27437663253769	"GIPR"	1
"M5"	"Diseases associated with visual transduction"	"Diseases associated with visual transduction"	"1/21"	"92/7644"	0.22478574314496	0.323068823664098	0.27437663253769	"LRP2"	1
"M5"	"Visual phototransduction"	"Visual phototransduction"	"1/21"	"92/7644"	0.22478574314496	0.323068823664098	0.27437663253769	"LRP2"	1
"M5"	"Axon guidance"	"Axon guidance"	"2/21"	"327/7644"	0.225953064337866	0.323068823664098	0.27437663253769	"COL4A5/ITGA2"	2
"M5"	"L1CAM interactions"	"L1CAM interactions"	"1/21"	"97/7644"	0.235507061057996	0.323068823664098	0.27437663253769	"ITGA2"	1
"M5"	"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds"	"Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds"	"1/21"	"97/7644"	0.235507061057996	0.323068823664098	0.27437663253769	"SLC5A11"	1
"M5"	"Asparagine N-linked glycosylation"	"Asparagine N-linked glycosylation"	"1/21"	"118/7644"	0.279013984073539	0.323068823664098	0.27437663253769	"MAN2A1"	1
