"Module"	"Gene1"	"Gene2"
"M4"	"JUNB"	"HMCES"
"M4"	"JUNB"	"GGH"
"M4"	"JUNB"	"SAA4"
"M4"	"JUNB"	"XRN1"
"M4"	"JUNB"	"RBM5"
"M4"	"FCGR2A"	"PPP1R36"
"M4"	"FCGR2A"	"SOGA3"
"M4"	"FCGR2A"	"AQP9"
"M4"	"FCGR2A"	"WISP1"
"M4"	"FCGR2A"	"SCFD2"
"M4"	"TEK"	"OXTR"
"M4"	"SRGN"	"APBB1IP"
"M4"	"SRGN"	"NCK1"
"M4"	"SRGN"	"PCSK9"
"M4"	"SRGN"	"SPSB1"
"M4"	"SRGN"	"HOXD4"
"M4"	"SRGN"	"HIST3H3"
"M4"	"SRGN"	"FLCN"
"M4"	"SRGN"	"TONSL"
"M4"	"RPS19BP1"	"GNLY"
"M4"	"SOCS3"	"TOP1MT"
"M4"	"SOCS3"	"GHR"
"M4"	"SOCS3"	"RPS21"
"M4"	"SOCS3"	"EPOR"
"M4"	"SOCS3"	"PSD3"
"M4"	"SOCS3"	"DOCK4"
"M4"	"SOCS3"	"PTP4A1"
"M4"	"SOCS3"	"SNCAIP"
"M4"	"SOCS3"	"SELPLG"
"M4"	"SOCS3"	"MAGT1"
"M4"	"LAIR1"	"TXNRD2"
"M4"	"LAIR1"	"SYP"
"M4"	"LAIR1"	"SOS1"
"M4"	"LAIR1"	"TCF3"
"M4"	"LAIR1"	"TAC1"
"M4"	"LAIR1"	"ESCO2"
"M4"	"LAIR1"	"FCGRT"
"M4"	"LAIR1"	"SENP7"
"M4"	"LAIR1"	"TUBA1C"
"M4"	"LAIR1"	"ZNRF3"
"M4"	"LAIR1"	"NVL"
"M4"	"LAIR1"	"PTP4A1"
"M4"	"LAIR1"	"NKRF"
"M4"	"LAIR1"	"WDR18"
"M4"	"LAIR1"	"PALB2"
"M4"	"PDAP1"	"HLA-A"
"M4"	"GADD45B"	"FOLR3"
"M4"	"GADD45B"	"UTY"
"M4"	"GADD45B"	"CDK3"
"M4"	"GADD45B"	"TRPV5"
"M4"	"GADD45B"	"IVNS1ABP"
"M4"	"GADD45B"	"KLF7"
"M4"	"PARP4"	"HLA-A"
"M4"	"MKRN1"	"HLA-A"
"M4"	"MKRN1"	"AIF1"
"M4"	"PPM1L"	"ALOX5"
"M4"	"ARHGAP26"	"HLA-A"
"M4"	"IL4R"	"SLC3A2"
"M4"	"IL4R"	"APOD"
"M4"	"IL4R"	"SNTA1"
"M4"	"IL4R"	"ERBB2"
"M4"	"IL4R"	"MSRB1"
"M4"	"IL4R"	"PTP4A1"
"M4"	"IL4R"	"RBM10"
"M4"	"IL4R"	"SCGB3A2"
"M4"	"IL4R"	"BAIAP2L1"
"M4"	"IL4R"	"GRM3"
"M4"	"IL4R"	"ADORA1"
"M4"	"IL4R"	"CEACAM5"
"M4"	"IL4R"	"UBE4A"
"M4"	"IL4R"	"SLC37A3"
"M4"	"FPR1"	"UPK2"
"M4"	"FPR1"	"PTP4A1"
"M4"	"FPR1"	"CD22"
"M4"	"FPR1"	"PID1"
"M4"	"FPR1"	"SRP68"
"M4"	"FPR1"	"GJD4"
"M4"	"FPR1"	"RINT1"
"M4"	"FPR1"	"AOX1"
"M4"	"FPR1"	"STK33"
"M4"	"FPR1"	"ABCC8"
"M4"	"FPR1"	"ZHX1"
"M4"	"FPR1"	"ADAM10"
"M4"	"FPR1"	"DDX28"
"M4"	"FPR1"	"PTPRN2"
"M4"	"FPR1"	"TESK1"
"M4"	"FPR1"	"WEE1"
"M4"	"FPR1"	"SYS1"
"M4"	"FPR1"	"NPAS4"
"M4"	"CTSC"	"KLC2"
"M4"	"CTSC"	"SLC3A2"
"M4"	"CTSC"	"NCBP2"
"M4"	"CTSC"	"FOLR3"
"M4"	"CTSC"	"PTP4A1"
"M4"	"CTSC"	"TGFB1I1"
"M4"	"CTSC"	"SPATA13"
"M4"	"CTSC"	"SCGB3A2"
"M4"	"CTSC"	"PFN2"
"M4"	"CTSC"	"RAPGEF3"
"M4"	"CTSC"	"KIF15"
"M4"	"CTSC"	"TP53BP2"
"M4"	"CTSC"	"DDX5"
"M4"	"CTSC"	"C17orf97"
"M4"	"SIK1"	"KLC2"
"M4"	"SIK1"	"C1QA"
"M4"	"SIK1"	"ERAS"
"M4"	"SIK1"	"PTP4A1"
"M4"	"SIK1"	"WIPF3"
"M4"	"SIK1"	"DNAJC5"
"M4"	"SIK1"	"RPS10"
"M4"	"SIK1"	"BCL6B"
"M4"	"SIK1"	"RBM4"
"M4"	"SIK1"	"MB"
"M4"	"SIK1"	"TEP1"
"M4"	"SIK1"	"UBE2R2"
"M4"	"SIK1"	"RNF25"
"M4"	"SIK1"	"TAPBP"
"M4"	"SIK1"	"NCK1"
"M4"	"SIK1"	"CNTFR"
"M4"	"SIK1"	"CDC25C"
"M4"	"SIK1"	"CACNA1C"
"M4"	"SIK1"	"BTBD3"
"M4"	"SIK1"	"ZNF2"
"M4"	"SIK1"	"DCAF17"
"M4"	"SIK1"	"WDR26"
"M4"	"SIK1"	"LRRK2"
"M4"	"SIK1"	"PCDH17"
"M4"	"SIK1"	"PLAU"
"M4"	"SIK1"	"AHCY"
"M4"	"SIK1"	"EPHA4"
"M4"	"SIK1"	"LONP1"
"M4"	"SIK1"	"CXCR2"
"M4"	"SIK1"	"BRF2"
"M4"	"SIK1"	"ACVR2B"
"M4"	"SIK1"	"BDNF"
"M4"	"SIK1"	"AGXT"
"M4"	"SIK1"	"NLRP4"
"M4"	"SIK1"	"GABRA4"
"M4"	"SIK1"	"PTPRU"
"M4"	"SIK1"	"ABCC4"
"M4"	"SIK1"	"NOSIP"
"M4"	"SIK1"	"REN"
"M4"	"SIK1"	"LY6G6F"
"M4"	"SIK1"	"SOCS6"
"M4"	"SIK1"	"ADRB1"
"M4"	"SIK1"	"GPAA1"
"M4"	"SIK1"	"TEFM"
"M4"	"SIK1"	"POLR3H"
"M4"	"SIK1"	"ANKMY2"
"M4"	"SIK1"	"MRPS25"
"M4"	"SIK1"	"TBC1D16"
"M4"	"SIK1"	"SLC25A4"
"M4"	"SIK1"	"PHACTR4"
"M4"	"SIK1"	"AR"
"M4"	"SIK1"	"IVL"
"M4"	"SIK1"	"LCOR"
"M4"	"SIK1"	"OS9"
"M4"	"SIK1"	"CDK3"
"M4"	"SIK1"	"DDX28"
"M4"	"SIK1"	"PDLIM5"
"M4"	"SIK1"	"RB1"
"M4"	"SIK1"	"ARRB2"
"M4"	"SIK1"	"KRTAP12-1"
"M4"	"SIK1"	"DNAJC6"
"M4"	"SIK1"	"DUSP19"
"M4"	"SIK1"	"ATG16L2"
"M4"	"SIK1"	"ZBTB6"
"M4"	"ARL2BP"	"HLA-A"
"M4"	"GATAD2A"	"CDKN1A"
"M4"	"NAGK"	"HLA-A"
"M4"	"NDFIP2"	"C1QC"
"M4"	"NIT1"	"LTF"
"M4"	"RAPGEF4"	"HLA-A"
"M4"	"BRIX1"	"GADD45A"
"M4"	"RNF217"	"LTF"
"M4"	"FCER1G"	"TICRR"
"M4"	"FCER1G"	"PRKCI"
"M4"	"FCER1G"	"MX1"
"M4"	"FCER1G"	"HRH3"
"M4"	"FCER1G"	"ARRDC3"
"M4"	"FCER1G"	"KPNA6"
"M4"	"FCER1G"	"PLAUR"
"M4"	"FCER1G"	"DNAJB2"
"M4"	"FCER1G"	"MAGEH1"
"M4"	"FCER1G"	"STX12"
"M4"	"FCER1G"	"SIGLEC8"
"M4"	"FCER1G"	"PRDX5"
"M4"	"FCER1G"	"NCAPH2"
"M4"	"FCER1G"	"BCAR3"
"M4"	"FCER1G"	"TARBP2"
"M4"	"FCER1G"	"ZFP91"
"M4"	"FCER1G"	"MAPK8"
"M4"	"FCER1G"	"ACPP"
"M4"	"FCER1G"	"MICALL1"
"M4"	"FCER1G"	"LRP8"
"M4"	"FCER1G"	"SARM1"
"M4"	"FCER1G"	"DMPK"
"M4"	"FCER1G"	"SRSF9"
"M4"	"FCER1G"	"ID1"
"M4"	"FCER1G"	"SNTA1"
"M4"	"FCER1G"	"PSMB3"
"M4"	"FCER1G"	"APBB1IP"
"M4"	"FCER1G"	"PTP4A1"
"M4"	"FCER1G"	"EPS8L2"
"M4"	"FCER1G"	"REG1A"
"M4"	"FCER1G"	"DNASE1"
"M4"	"FCER1G"	"IBTK"
"M4"	"FCER1G"	"SSBP4"
"M4"	"FCER1G"	"TWSG1"
"M4"	"COPE"	"TGFBI"
"M4"	"MGP"	"HLA-A"
"M4"	"AGER"	"SLC16A3"
"M4"	"MYC"	"MUSTN1"
"M4"	"MYC"	"KLHDC9"
"M4"	"MYC"	"APBB1IP"
"M4"	"MYC"	"PTP4A1"
"M4"	"MYC"	"NPAT"
"M4"	"MYC"	"AKR1B10"
"M4"	"MYC"	"ACAD8"
"M4"	"MYC"	"TP53BP2"
"M4"	"MYC"	"PHF14"
"M4"	"MYC"	"ARHGEF40"
"M4"	"RAP1GDS1"	"C5AR1"
"M4"	"RAP1GDS1"	"HLA-C"
"M4"	"PTPN1"	"CD14"
"M4"	"THBD"	"HLA-A"
"M4"	"THBD"	"SYTL4"
"M4"	"THBD"	"CRIPT"
"M4"	"THBD"	"MPPED1"
"M4"	"THBD"	"PTP4A1"
"M4"	"THBD"	"PTK6"
"M4"	"THBD"	"UMOD"
"M4"	"THBD"	"HADHA"
"M4"	"THBD"	"CDH8"
"M4"	"THBD"	"HSPA2"
"M4"	"THBD"	"ICA1"
"M4"	"THBD"	"CROT"
"M4"	"THBD"	"STIP1"
"M4"	"THBD"	"CPNE6"
"M4"	"THBD"	"DUSP23"
"M4"	"THBD"	"MTA2"
"M4"	"THBD"	"TBX1"
"M4"	"THBD"	"TBC1D10A"
"M4"	"THBD"	"DNAJC21"
"M4"	"THBD"	"FAM114A2"
"M4"	"THBD"	"NBN"
"M4"	"THBD"	"DENND2D"
"M4"	"GLB1"	"TGFBI"
"M4"	"RRM2B"	"SLC16A3"
"M4"	"HCN1"	"SLC2A5"
"M4"	"HLA-A"	"KCNJ5"
"M4"	"HLA-A"	"HRH3"
"M4"	"HLA-A"	"DIP2A"
"M4"	"HLA-A"	"ARRDC3"
"M4"	"HLA-A"	"CCAR1"
"M4"	"HLA-A"	"CYP3A4"
"M4"	"HLA-A"	"INA"
"M4"	"HLA-A"	"RAP1B"
"M4"	"HLA-A"	"MAGI3"
"M4"	"HLA-A"	"DEDD2"
"M4"	"HLA-A"	"TBC1D8"
"M4"	"HLA-A"	"PNPLA2"
"M4"	"HLA-A"	"OCRL"
"M4"	"HLA-A"	"S1PR4"
"M4"	"HLA-A"	"DES"
"M4"	"HLA-A"	"POLN"
"M4"	"HLA-A"	"CTGF"
"M4"	"HLA-A"	"SLC6A5"
"M4"	"HLA-A"	"TH"
"M4"	"HLA-A"	"SLC3A2"
"M4"	"HLA-A"	"ARFGEF1"
"M4"	"HLA-A"	"ID1"
"M4"	"HLA-A"	"FAIM2"
"M4"	"HLA-A"	"ZNRF3"
"M4"	"HLA-A"	"MSRB1"
"M4"	"HLA-A"	"TLE4"
"M4"	"HLA-A"	"PTP4A1"
"M4"	"HLA-A"	"TNKS"
"M4"	"HLA-A"	"TMEM92"
"M4"	"HLA-A"	"NOMO1"
"M4"	"HLA-A"	"NUP50"
"M4"	"HLA-A"	"DDX19B"
"M4"	"HLA-A"	"PTK6"
"M4"	"HLA-A"	"CPN1"
"M4"	"HLA-A"	"TAC4"
"M4"	"HLA-A"	"POLE2"
"M4"	"HLA-A"	"EBNA1BP2"
"M4"	"HLA-A"	"RS1"
"M4"	"HLA-A"	"ASNA1"
"M4"	"HLA-A"	"PARP1"
"M4"	"HLA-A"	"BRMS1L"
"M4"	"HLA-A"	"PHF17"
"M4"	"HLA-A"	"HIST1H2BJ"
"M4"	"HLA-A"	"NUF2"
"M4"	"HLA-A"	"GTF2F2"
"M4"	"HLA-A"	"IGSF1"
"M4"	"HLA-A"	"GAS2"
"M4"	"HLA-A"	"MYO1G"
"M4"	"HLA-A"	"SYT6"
"M4"	"HLA-A"	"CTNNBIP1"
"M4"	"HLA-A"	"WDR33"
"M4"	"HLA-A"	"PROP1"
"M4"	"HLA-A"	"SKAP1"
"M4"	"HLA-A"	"PDZD3"
"M4"	"HLA-A"	"EIF2B1"
"M4"	"HLA-A"	"USP12"
"M4"	"HLA-A"	"CCM2"
"M4"	"HLA-A"	"NEDD8"
"M4"	"HLA-A"	"COLGALT1"
"M4"	"HLA-A"	"LPIN1"
"M4"	"HLA-A"	"SLC3A1"
"M4"	"HLA-A"	"PADI1"
"M4"	"HLA-A"	"GPR12"
"M4"	"HLA-A"	"MYH1"
"M4"	"HLA-A"	"CADM1"
"M4"	"HLA-A"	"FBXW11"
"M4"	"HLA-A"	"DERL2"
"M4"	"HLA-A"	"TTF1"
"M4"	"HLA-A"	"CLIP2"
"M4"	"HLA-A"	"CMC2"
"M4"	"HLA-A"	"LARP1"
"M4"	"HLA-A"	"BAHD1"
"M4"	"HLA-A"	"TIMM23B"
"M4"	"TDP2"	"CD93"
"M4"	"MX1"	"LTF"
"M4"	"SPINT1"	"CD93"
"M4"	"RPL13"	"CCL2"
"M4"	"CS"	"SLC2A5"
"M4"	"CYB5R3"	"TGFBI"
"M4"	"UPK2"	"GADD45A"
"M4"	"FRMD4A"	"CD163"
"M4"	"RYBP"	"TGFBI"
"M4"	"PYGB"	"ALOX5AP"
"M4"	"S100Z"	"ALOX5AP"
"M4"	"ALOX5AP"	"CRTC2"
"M4"	"ALOX5AP"	"CERS2"
"M4"	"ALOX5AP"	"TBC1D8"
"M4"	"ALOX5AP"	"PNPLA2"
"M4"	"ALOX5AP"	"CLP1"
"M4"	"ALOX5AP"	"PER3"
"M4"	"ALOX5AP"	"NTRK2"
"M4"	"ALOX5AP"	"MTOR"
"M4"	"ALOX5AP"	"PPP1R37"
"M4"	"ALOX5AP"	"ZFP91"
"M4"	"ALOX5AP"	"SKI"
"M4"	"ALOX5AP"	"RASA3"
"M4"	"ALOX5AP"	"PTP4A1"
"M4"	"ALOX5AP"	"MS4A2"
"M4"	"ALOX5AP"	"MIEF1"
"M4"	"ALOX5AP"	"LAMTOR5"
"M4"	"ALOX5AP"	"MRTO4"
"M4"	"ALOX5AP"	"FZD4"
"M4"	"ALOX5AP"	"RFXAP"
"M4"	"ALOX5AP"	"HPRT1"
"M4"	"ALOX5AP"	"SUN2"
"M4"	"ALOX5AP"	"AP1G2"
"M4"	"ALOX5AP"	"GSC"
"M4"	"ALOX5AP"	"RIMS4"
"M4"	"ALOX5AP"	"SP100"
"M4"	"ALOX5AP"	"TBC1D4"
"M4"	"ALOX5AP"	"RPP38"
"M4"	"ALOX5AP"	"REEP3"
"M4"	"ALOX5AP"	"CD4"
"M4"	"ALOX5AP"	"NUP35"
"M4"	"ALOX5AP"	"SRSF10"
"M4"	"LRP2"	"CD93"
"M4"	"KSR2"	"CD14"
"M4"	"INA"	"HLA-B"
"M4"	"MAGI3"	"HLA-B"
"M4"	"NAB2"	"KCNE4"
"M4"	"ETV7"	"PLAUR"
"M4"	"CHERP"	"TYMP"
"M4"	"SCTR"	"LTF"
"M4"	"TACR1"	"CD163"
"M4"	"SRRM2"	"HLA-DQB1"
"M4"	"AGO4"	"HLA-C"
"M4"	"DOK6"	"TYMP"
"M4"	"S100A8"	"PTP4A1"
"M4"	"S100A8"	"SFI1"
"M4"	"S100A8"	"MAGEB18"
"M4"	"S100A8"	"ATP6V1G2"
"M4"	"S100A8"	"CES1"
"M4"	"S100A8"	"PSMB9"
"M4"	"S100A8"	"DHPS"
"M4"	"S100A8"	"S100P"
"M4"	"S100A8"	"B4GALT3"
"M4"	"S100A8"	"TRPC7"
"M4"	"S100A8"	"ZNF251"
"M4"	"S100A8"	"RNF169"
"M4"	"ASB12"	"COL4A1"
"M4"	"NOS3"	"C1QB"
"M4"	"NOS3"	"LTF"
"M4"	"ARF6"	"CD163"
"M4"	"TCEB3"	"COL4A1"
"M4"	"PRR5L"	"C1QC"
"M4"	"HLA-DRB5"	"PTP4A1"
"M4"	"HLA-DRB5"	"RGS6"
"M4"	"HLA-DRB5"	"MB"
"M4"	"HLA-DRB5"	"SMYD5"
"M4"	"HLA-DRB5"	"MLF1"
"M4"	"HLA-DRB5"	"VIP"
"M4"	"HLA-DRB5"	"ACAD10"
"M4"	"HLA-DRB5"	"MOK"
"M4"	"HLA-DRB5"	"FPR2"
"M4"	"HLA-DRB5"	"ZNF174"
"M4"	"HLA-DRB5"	"FOXJ3"
"M4"	"HLA-DRB5"	"YME1L1"
"M4"	"HLA-DRB5"	"TBC1D20"
"M4"	"HLA-DRB5"	"AMACR"
"M4"	"HLA-DRB5"	"PGGT1B"
"M4"	"HLA-DRB5"	"POLR3A"
"M4"	"HLA-DRB5"	"CEP57L1"
"M4"	"HLA-DRB5"	"ARHGEF9"
"M4"	"HLA-DRB5"	"PLEKHG2"
"M4"	"ATRNL1"	"HLA-DQB1"
"M4"	"GIT1"	"COL4A1"
"M4"	"PLAUR"	"PPP4R2"
"M4"	"PLAUR"	"KDM3A"
"M4"	"PLAUR"	"ERBB2"
"M4"	"PLAUR"	"PTP4A1"
"M4"	"PLAUR"	"MAPK9"
"M4"	"PLAUR"	"CFP"
"M4"	"PLAUR"	"LCP2"
"M4"	"PLAUR"	"TESK2"
"M4"	"PLAUR"	"RCAN3"
"M4"	"PLAUR"	"PSMB7"
"M4"	"PLAUR"	"TCEAL4"
"M4"	"PLAUR"	"CNN1"
"M4"	"PLAUR"	"LIN37"
"M4"	"PLAUR"	"UTY"
"M4"	"PLAUR"	"NUP88"
"M4"	"PLAUR"	"CDK3"
"M4"	"PLAUR"	"ARHGEF40"
"M4"	"PLAUR"	"RNF6"
"M4"	"PLAUR"	"NR2E1"
"M4"	"PLAUR"	"HECTD1"
"M4"	"PLAUR"	"OMP"
"M4"	"PLAUR"	"ZNF516"
"M4"	"PLAUR"	"TRAPPC11"
"M4"	"PLAUR"	"TOP2B"
"M4"	"PLAUR"	"APOM"
"M4"	"PLAUR"	"DNAAF2"
"M4"	"PLAUR"	"SLC29A1"
"M4"	"PLAUR"	"ZNF22"
"M4"	"PLAUR"	"EPHA8"
"M4"	"PLAUR"	"SH3BGRL3"
"M4"	"PLAUR"	"LGMN"
"M4"	"PLAUR"	"EFNB2"
"M4"	"PLAUR"	"HNRNPD"
"M4"	"PLAUR"	"SLC9A4"
"M4"	"PLAUR"	"PRTFDC1"
"M4"	"PLAUR"	"NTSR1"
"M4"	"PLAUR"	"UHMK1"
"M4"	"PLAUR"	"GAD1"
"M4"	"PLAUR"	"YY1AP1"
"M4"	"PLAUR"	"GNPAT"
"M4"	"PLAUR"	"NCR3"
"M4"	"PLAUR"	"PROC"
"M4"	"PLAUR"	"SATB2"
"M4"	"PLAUR"	"KDELR1"
"M4"	"PLAUR"	"KIAA1549L"
"M4"	"PLAUR"	"FAM213A"
"M4"	"PLAUR"	"LPAR1"
"M4"	"PLAUR"	"ZNF395"
"M4"	"PLAUR"	"ZMYND10"
"M4"	"PLAUR"	"ZNF528"
"M4"	"PLAUR"	"SYT9"
"M4"	"PNPLA2"	"CDKN1A"
"M4"	"PNPLA2"	"CD14"
"M4"	"OCRL"	"HLA-B"
"M4"	"CCL2"	"ZFP36"
"M4"	"CCL2"	"FCGRT"
"M4"	"CCL2"	"ACKR3"
"M4"	"CCL2"	"MYO16"
"M4"	"CCL2"	"EPN1"
"M4"	"CCL2"	"VAMP3"
"M4"	"CCL2"	"KDM3A"
"M4"	"CCL2"	"PRF1"
"M4"	"CCL2"	"CTBS"
"M4"	"CCL2"	"PTP4A1"
"M4"	"CCL2"	"SLC1A1"
"M4"	"CCL2"	"PRKAB2"
"M4"	"CCL2"	"SIPA1L3"
"M4"	"CCL2"	"NEIL1"
"M4"	"CCL2"	"BCAP29"
"M4"	"CCL2"	"ITGB3"
"M4"	"CCL2"	"BHLHB9"
"M4"	"CCL2"	"CSRP3"
"M4"	"CCL2"	"PABPC3"
"M4"	"CCL2"	"RAB5B"
"M4"	"CCL2"	"CSPG4"
"M4"	"CCL2"	"ANG"
"M4"	"CCL2"	"MAGEB18"
"M4"	"CCL2"	"TAPBP"
"M4"	"CCL2"	"ATP6V1G1"
"M4"	"CCL2"	"ABCE1"
"M4"	"CCL2"	"ATOX1"
"M4"	"CCL2"	"BIRC5"
"M4"	"CCL2"	"F11R"
"M4"	"CCL2"	"C18orf32"
"M4"	"CCL2"	"ARPC1B"
"M4"	"CCL2"	"ELOVL7"
"M4"	"CCL2"	"FBXL4"
"M4"	"CCL2"	"CNTLN"
"M4"	"CCL2"	"FAM83G"
"M4"	"CCL2"	"EPHA1"
"M4"	"CCL2"	"WSB2"
"M4"	"CCL2"	"TSNAX"
"M4"	"CCL2"	"WDR48"
"M4"	"CCL2"	"VASP"
"M4"	"CCL2"	"PALLD"
"M4"	"CCL2"	"WFDC5"
"M4"	"CCL2"	"KDM5A"
"M4"	"CCL2"	"FBLN5"
"M4"	"CCL2"	"SNAPC4"
"M4"	"CCL2"	"EEF1B2"
"M4"	"CCL2"	"UBE2L6"
"M4"	"CCL2"	"CNTFR"
"M4"	"CCL2"	"LPP"
"M4"	"CCL2"	"VPS28"
"M4"	"CCL2"	"PPL"
"M4"	"CCL2"	"CCR4"
"M4"	"CCL2"	"AGRN"
"M4"	"CCL2"	"DGCR14"
"M4"	"CCL2"	"REG1A"
"M4"	"CCL2"	"CYP11A1"
"M4"	"CCL2"	"MMACHC"
"M4"	"CCL2"	"BAIAP2L1"
"M4"	"CCL2"	"KIFC1"
"M4"	"CCL2"	"GDNF"
"M4"	"CCL2"	"HCRTR1"
"M4"	"CCL2"	"GJB5"
"M4"	"CCL2"	"GHRHR"
"M4"	"CCL2"	"RNF17"
"M4"	"CCL2"	"STK19"
"M4"	"CCL2"	"TOM1L2"
"M4"	"CCL2"	"SMIM12"
"M4"	"CCL2"	"ZNF337"
"M4"	"CCL2"	"GZMA"
"M4"	"CCL2"	"COG1"
"M4"	"CCL2"	"EPSTI1"
"M4"	"CCL2"	"ELF5"
"M4"	"CCL2"	"KCNJ12"
"M4"	"CCL2"	"C12orf57"
"M4"	"CCL2"	"TNK2"
"M4"	"CCL2"	"DCST2"
"M4"	"CCL2"	"DNAJC19"
"M4"	"CCL2"	"USP24"
"M4"	"CCL2"	"TBCA"
"M4"	"CCL2"	"TMEM54"
"M4"	"CCL2"	"PDE6D"
"M4"	"CCL2"	"ZCCHC4"
"M4"	"CCL2"	"MAP4"
"M4"	"CCL2"	"NEDD4"
"M4"	"CCL2"	"RNF135"
"M4"	"PGR"	"NCF2"
"M4"	"FCN1"	"ZFP36"
"M4"	"MAD2L2"	"TGFBI"
"M4"	"C5AR1"	"DOCK4"
"M4"	"C5AR1"	"TLE4"
"M4"	"C5AR1"	"SIVA1"
"M4"	"C5AR1"	"REPS2"
"M4"	"C5AR1"	"KLHL24"
"M4"	"C5AR1"	"ZDHHC23"
"M4"	"C5AR1"	"GNAI1"
"M4"	"C5AR1"	"PAPD7"
"M4"	"C5AR1"	"CD1D"
"M4"	"C5AR1"	"RNF32"
"M4"	"C5AR1"	"TMEM184A"
"M4"	"C5AR1"	"KCTD18"
"M4"	"C5AR1"	"SMN2"
"M4"	"C5AR1"	"SFRP2"
"M4"	"C5AR1"	"SLAIN2"
"M4"	"C5AR1"	"C2CD3"
"M4"	"C5AR1"	"PCDHA11"
"M4"	"C5AR1"	"KAL1"
"M4"	"C5AR1"	"ST6GALNAC2"
"M4"	"C5AR1"	"POLR3A"
"M4"	"C5AR1"	"CEP57L1"
"M4"	"C5AR1"	"YLPM1"
"M4"	"C5AR1"	"RAPGEF1"
"M4"	"C5AR1"	"MED8"
"M4"	"C5AR1"	"GALR3"
"M4"	"C5AR1"	"UROC1"
"M4"	"C5AR1"	"ENOX2"
"M4"	"C5AR1"	"KLF5"
"M4"	"C5AR1"	"CLPP"
"M4"	"C5AR1"	"SF3A2"
"M4"	"C5AR1"	"HSPB6"
"M4"	"C5AR1"	"GIF"
"M4"	"C5AR1"	"FAM134B"
"M4"	"C5AR1"	"GPR37"
"M4"	"C5AR1"	"EFHC2"
"M4"	"C5AR1"	"HOMEZ"
"M4"	"C5AR1"	"LRRFIP2"
"M4"	"C5AR1"	"TAF1C"
"M4"	"C5AR1"	"HLA-DMB"
"M4"	"C5AR1"	"TMOD3"
"M4"	"C5AR1"	"FBXL3"
"M4"	"C5AR1"	"PRKG2"
"M4"	"C5AR1"	"PABPN1L"
"M4"	"RPAP3"	"HLA-C"
"M4"	"IKBKAP"	"COL4A1"
"M4"	"IKBKAP"	"LTF"
"M4"	"FZD8"	"SERPINH1"
"M4"	"NRG2"	"CD14"
"M4"	"HIST1H3B"	"CDKN1A"
"M4"	"HIST1H3B"	"HLA-C"
"M4"	"SHC2"	"TGM2"
"M4"	"CCNA1"	"HLA-B"
"M4"	"KDM5B"	"NCF2"
"M4"	"PER3"	"CD93"
"M4"	"STAB1"	"ALOX5"
"M4"	"NUP214"	"COL4A1"
"M4"	"EMILIN1"	"LTF"
"M4"	"EMILIN1"	"TYMP"
"M4"	"MSN"	"SELL"
"M4"	"MSN"	"TYMP"
"M4"	"SPHK2"	"COL4A1"
"M4"	"TNFRSF14"	"C1QB"
"M4"	"TNFRSF14"	"HSPA6"
"M4"	"TNFRSF14"	"PDLIM1"
"M4"	"COL4A1"	"NAT10"
"M4"	"COL4A1"	"SYTL4"
"M4"	"COL4A1"	"SLC15A3"
"M4"	"COL4A1"	"HMGB3"
"M4"	"COL4A1"	"PPP4R2"
"M4"	"COL4A1"	"SKI"
"M4"	"COL4A1"	"CEP250"
"M4"	"COL4A1"	"MUSTN1"
"M4"	"COL4A1"	"SEMG1"
"M4"	"COL4A1"	"SALL4"
"M4"	"COL4A1"	"FOLR3"
"M4"	"COL4A1"	"PTP4A1"
"M4"	"COL4A1"	"NR4A1"
"M4"	"COL4A1"	"ARL6"
"M4"	"COL4A1"	"FGF8"
"M4"	"COL4A1"	"C19orf25"
"M4"	"COL4A1"	"DENND2C"
"M4"	"COL4A1"	"GRM4"
"M4"	"COL4A1"	"THRAP3"
"M4"	"COL4A1"	"TSG101"
"M4"	"COL4A1"	"POLE3"
"M4"	"COL4A1"	"CCDC57"
"M4"	"COL4A1"	"RSPO1"
"M4"	"COL4A1"	"RGS7BP"
"M4"	"COL4A1"	"DCK"
"M4"	"COL4A1"	"NSMAF"
"M4"	"COL4A1"	"ATP6V0C"
"M4"	"COL4A1"	"BGN"
"M4"	"COL4A1"	"CD2"
"M4"	"COL4A1"	"ZNF417"
"M4"	"COL4A1"	"MIDN"
"M4"	"COL4A1"	"MKNK2"
"M4"	"COL4A1"	"VSX2"
"M4"	"COL4A1"	"CWF19L2"
"M4"	"COL4A1"	"YTHDC1"
"M4"	"COL4A1"	"TP53"
"M4"	"MAGEC2"	"LTF"
"M4"	"KCNJ8"	"FCGR3A"
"M4"	"NR2C2AP"	"CD163"
"M4"	"MTOR"	"CD163"
"M4"	"MTOR"	"IL1B"
"M4"	"MTOR"	"ANGPT2"
"M4"	"CACNA1D"	"NCF2"
"M4"	"IRX4"	"NCF2"
"M4"	"IRX4"	"CD14"
"M4"	"BCAR3"	"FCGR3A"
"M4"	"BCAR3"	"VSIG4"
"M4"	"C1QB"	"PTP4A1"
"M4"	"C1QB"	"LONP1"
"M4"	"C1QB"	"ELF1"
"M4"	"C1QB"	"SEMA4B"
"M4"	"C1QB"	"ALG8"
"M4"	"C1QB"	"CACNB3"
"M4"	"C1QB"	"EHD4"
"M4"	"C1QB"	"ITK"
"M4"	"C1QB"	"TPK1"
"M4"	"C1QB"	"BMP8B"
"M4"	"C1QB"	"BROX"
"M4"	"C1QB"	"NCAM2"
