"Module"	"Gene1"	"Gene2"
"M3"	"GUCY2C"	"TRIM59"
"M3"	"GRIK1"	"BTBD16"
"M3"	"DNAJC11"	"ABCA6"
"M3"	"DNAJC11"	"SLC27A6"
"M3"	"LAMC1"	"LGR5"
"M3"	"LAMC1"	"TRIM59"
"M3"	"RPL38"	"TNC"
"M3"	"HOOK2"	"AQP1"
"M3"	"PIWIL2"	"REEP3"
"M3"	"PPFIA2"	"GPR37"
"M3"	"NR4A3"	"SLC12A2"
"M3"	"EMILIN1"	"GPR37"
"M3"	"TNFRSF10D"	"MOSPD2"
"M3"	"NKRF"	"ABCA6"
"M3"	"JAGN1"	"AQP1"
"M3"	"DES"	"FOLH1"
"M3"	"DES"	"ABCA6"
"M3"	"DES"	"TMTC2"
"M3"	"SLITRK3"	"TRIM59"
"M3"	"ARL6IP5"	"WSB1"
"M3"	"TOPORS"	"FOLH1"
"M3"	"JUN"	"ABCA6"
"M3"	"JUN"	"CFTR"
"M3"	"PADI4"	"ABCA6"
"M3"	"ZNHIT3"	"MOSPD2"
"M3"	"PSD3"	"WSB1"
"M3"	"ATP13A1"	"BTBD16"
"M3"	"ZMYM3"	"TTLL7"
"M3"	"PBK"	"TNC"
"M3"	"RLBP1"	"WSB1"
"M3"	"RLBP1"	"PHLDB1"
"M3"	"CSF2"	"GJB1"
"M3"	"SNRNP27"	"NGFR"
"M3"	"SNRNP27"	"TRIM59"
"M3"	"APOA4"	"MOSPD2"
"M3"	"REV1"	"KLK6"
"M3"	"HNRNPL"	"GJB1"
"M3"	"UBE2B"	"TTLL7"
"M3"	"CSNK1D"	"TMTC4"
"M3"	"COG5"	"REEP3"
"M3"	"GPX1"	"MOSPD2"
"M3"	"ITGA9"	"WSB1"
"M3"	"TRHDE"	"TRIM59"
"M3"	"PPP1R37"	"ABCA6"
"M3"	"KHDRBS2"	"ABCA6"
"M3"	"RAPGEF6"	"TRIM59"
"M3"	"EXOC8"	"MOSPD2"
"M3"	"LYL1"	"WSB1"
"M3"	"SERPINA12"	"KLHL32"
"M3"	"TTLL5"	"WSB1"
"M3"	"FLT4"	"ABCA6"
"M3"	"ACPP"	"GJB1"
"M3"	"MIA3"	"TRIM59"
"M3"	"MIA3"	"DMRT2"
"M3"	"GAPVD1"	"TTLL7"
"M3"	"SLC12A2"	"PDCD5"
"M3"	"SLC12A2"	"IMPDH2"
"M3"	"SLC12A2"	"PTP4A1"
"M3"	"SLC12A2"	"PABPC3"
"M3"	"SLC12A2"	"CD79B"
"M3"	"SLC12A2"	"NXF1"
"M3"	"SLC12A2"	"GLI3"
"M3"	"SLC12A2"	"RPS17"
"M3"	"SLC12A2"	"LBH"
"M3"	"SLC12A2"	"HPCAL4"
"M3"	"SLC12A2"	"SENP2"
"M3"	"SLC12A2"	"PHF14"
"M3"	"SLC12A2"	"TBCE"
"M3"	"SLC12A2"	"TMC7"
"M3"	"SLC12A2"	"BRWD3"
"M3"	"SLC12A2"	"LMTK2"
"M3"	"SLC12A2"	"PCGF3"
"M3"	"SLC12A2"	"HOXB13"
"M3"	"SLC12A2"	"GP5"
"M3"	"SLC12A2"	"LONRF2"
"M3"	"SLC12A2"	"SDC3"
"M3"	"SLC12A2"	"RGPD6"
"M3"	"SLC12A2"	"KIF22"
"M3"	"SLC12A2"	"GPM6B"
"M3"	"SLC12A2"	"OSGIN2"
"M3"	"SLC12A2"	"TCEA3"
"M3"	"SLC12A2"	"UBE2D1"
"M3"	"SLC12A2"	"ITIH1"
"M3"	"SLC12A2"	"VAC14"
"M3"	"SLC12A2"	"FOXL2"
"M3"	"SLC12A2"	"TCTEX1D2"
"M3"	"SLC12A2"	"KRT18"
"M3"	"SLC12A2"	"SPATC1"
"M3"	"SLC12A2"	"MIA2"
"M3"	"SLC12A2"	"THBS2"
"M3"	"SLC12A2"	"MBOAT7"
"M3"	"SLC12A2"	"POLR1B"
"M3"	"SLC12A2"	"DNASE1L2"
"M3"	"SLC12A2"	"MTOR"
"M3"	"SLC12A2"	"ANAPC13"
"M3"	"SLC12A2"	"LUM"
"M3"	"SLC12A2"	"CACNG3"
"M3"	"SLC12A2"	"TCEA2"
"M3"	"SLC12A2"	"FAM46A"
"M3"	"SLC12A2"	"TSC22D2"
"M3"	"SLC12A2"	"ST6GALNAC5"
"M3"	"SLC12A2"	"PIAS2"
"M3"	"SLC12A2"	"NOTCH4"
"M3"	"SLC12A2"	"HLA-DOB"
"M3"	"SLC12A2"	"CTAGE5"
"M3"	"SLC12A2"	"SIRT5"
"M3"	"SLC12A2"	"KPNA4"
"M3"	"SLC12A2"	"BLID"
"M3"	"SLC12A2"	"SALL2"
"M3"	"SLC12A2"	"ZC3HC1"
"M3"	"SLC12A2"	"ZBTB45"
"M3"	"SLC12A2"	"MKS1"
"M3"	"SLC12A2"	"TCF3"
"M3"	"SLC12A2"	"FZD8"
"M3"	"SLC12A2"	"BIRC3"
"M3"	"SLC12A2"	"ZNF274"
"M3"	"SLC12A2"	"S100A2"
"M3"	"SLC12A2"	"OTOG"
"M3"	"SLC12A2"	"HLA-DMB"
"M3"	"SLC12A2"	"PABPN1L"
"M3"	"SLC12A2"	"LTB"
"M3"	"SLC12A2"	"RBM24"
"M3"	"SLC12A2"	"PRDM2"
"M3"	"SLC12A2"	"CLEC1B"
"M3"	"SLC12A2"	"SERPINB2"
"M3"	"SLC12A2"	"TRPC5"
"M3"	"SLC12A2"	"STOX2"
"M3"	"SLC12A2"	"FUZ"
"M3"	"SLC12A2"	"TPP2"
"M3"	"SLC12A2"	"IFT52"
"M3"	"SLC12A2"	"CDKN1B"
"M3"	"SLC12A2"	"SERPINA3"
"M3"	"SLC12A2"	"WDTC1"
"M3"	"SLC12A2"	"RABIF"
"M3"	"SLC12A2"	"VANGL1"
"M3"	"SLC12A2"	"POU3F2"
"M3"	"SLC12A2"	"FAM13A"
"M3"	"SLC12A2"	"HERC1"
"M3"	"SLC12A2"	"RPP21"
"M3"	"SLC12A2"	"RPL13A"
"M3"	"SLC12A2"	"GMPR2"
"M3"	"SLC12A2"	"OSBPL1A"
"M3"	"SLC12A2"	"APBB1"
"M3"	"SLC12A2"	"AP5B1"
"M3"	"SLC12A2"	"VMAC"
"M3"	"SLC12A2"	"WIPF1"
"M3"	"SLC12A2"	"ANAPC10"
"M3"	"SLC12A2"	"SKA3"
"M3"	"SLC12A2"	"DCAF12"
"M3"	"SLC12A2"	"GABRB3"
"M3"	"SLC12A2"	"NAP1L2"
"M3"	"SLC12A2"	"TACC2"
"M3"	"SLC12A2"	"CFL1"
"M3"	"SLC12A2"	"ORAI1"
"M3"	"SLC12A2"	"SMOC1"
"M3"	"SLC12A2"	"TSR3"
"M3"	"SLC12A2"	"TDRKH"
"M3"	"SLC12A2"	"TAX1BP1"
"M3"	"SLC12A2"	"FAM195B"
"M3"	"SLC12A2"	"CALML6"
"M3"	"SLC12A2"	"PREP"
"M3"	"SLC12A2"	"ATP6AP1"
"M3"	"SLC12A2"	"IGSF6"
"M3"	"SLC12A2"	"PER1"
"M3"	"SLC12A2"	"ZNF573"
"M3"	"SLC12A2"	"SGCG"
"M3"	"SLC12A2"	"ASB2"
"M3"	"SLC12A2"	"SERPINF1"
"M3"	"SLC12A2"	"CEP135"
"M3"	"SLC12A2"	"SLCO2A1"
"M3"	"SLC12A2"	"MYL10"
"M3"	"SLC12A2"	"RARS2"
"M3"	"SLC12A2"	"C18orf25"
"M3"	"SLC12A2"	"SLC6A5"
"M3"	"SLC12A2"	"TMEM57"
"M3"	"SLC12A2"	"RAB18"
"M3"	"SLC12A2"	"TBL2"
"M3"	"SLC12A2"	"FAM57B"
"M3"	"SLC12A2"	"ZMYND10"
"M3"	"SLC12A2"	"MSX2"
"M3"	"SLC12A2"	"GARNL3"
"M3"	"SLC12A2"	"ASB6"
"M3"	"SLC12A2"	"SMC5"
"M3"	"SLC12A2"	"EXOSC9"
"M3"	"SLC12A2"	"TDP2"
"M3"	"DOCK4"	"WSB1"
"M3"	"CD59"	"WSB1"
"M3"	"CD59"	"MOSPD2"
"M3"	"OST4"	"RELN"
"M3"	"CHN2"	"MOSPD2"
"M3"	"PSD"	"OPALIN"
"M3"	"A1CF"	"MOSPD2"
"M3"	"CDH1"	"ABCA6"
"M3"	"CHMP2A"	"MOSPD2"
"M3"	"JUP"	"GPR37"
"M3"	"JUP"	"WSB1"
"M3"	"ECHDC1"	"TNC"
"M3"	"SYTL4"	"RELN"
"M3"	"HELB"	"OPALIN"
"M3"	"CRIPAK"	"TRIM59"
"M3"	"CENPH"	"TRIM59"
"M3"	"RPL8"	"ABCA6"
"M3"	"KATNB1"	"ABCA6"
"M3"	"TH"	"ANLN"
"M3"	"TH"	"MOSPD2"
"M3"	"TXNDC9"	"OPALIN"
"M3"	"ZCCHC11"	"GPR37"
"M3"	"ZCCHC11"	"MOSPD2"
"M3"	"TROAP"	"KLK6"
"M3"	"TROAP"	"CFTR"
"M3"	"CNTLN"	"CTNNA3"
"M3"	"CCNB2"	"WSB1"
"M3"	"SENP7"	"TTLL7"
"M3"	"SLC3A2"	"FOLH1"
"M3"	"SLC3A2"	"ABCA6"
"M3"	"SLC3A2"	"SLC27A6"
"M3"	"SLC3A2"	"TMEM63A"
"M3"	"WDR12"	"TNC"
"M3"	"SKI"	"GJB1"
"M3"	"SKI"	"EVI2A"
"M3"	"NPM3"	"AQP1"
"M3"	"RBBP8"	"GJB1"
"M3"	"RBBP8"	"SPP1"
"M3"	"KLHL32"	"PTP4A1"
"M3"	"KLHL32"	"SLC4A3"
"M3"	"KLHL32"	"CEACAM6"
"M3"	"KLHL32"	"ZNF639"
"M3"	"KLHL32"	"UHMK1"
"M3"	"KLHL32"	"LPP"
"M3"	"KLHL32"	"PDGFB"
"M3"	"KLHL32"	"GZMM"
"M3"	"KLHL32"	"SNX5"
"M3"	"KLHL32"	"NPB"
"M3"	"KLHL32"	"EPHB1"
"M3"	"KLHL32"	"PPHLN1"
"M3"	"KLHL32"	"MBD1"
"M3"	"KLHL32"	"RNASE3"
"M3"	"KLHL32"	"IDI2"
"M3"	"KLHL32"	"C10orf90"
"M3"	"KLHL32"	"SMARCB1"
"M3"	"KLHL32"	"RFWD3"
"M3"	"KLHL32"	"RPL10A"
"M3"	"KLHL32"	"SDF2"
"M3"	"KLHL32"	"DUSP12"
"M3"	"KLHL32"	"FCHO1"
"M3"	"KLHL32"	"SIT1"
"M3"	"KLHL32"	"SLC25A51"
"M3"	"KLHL32"	"FAM206A"
"M3"	"KLHL32"	"RMND5B"
"M3"	"KLHL32"	"NUMB"
"M3"	"KLHL32"	"NRBF2"
"M3"	"KLHL32"	"ATN1"
"M3"	"KLHL32"	"ATHL1"
"M3"	"KLHL32"	"SLC4A8"
"M3"	"KLHL32"	"C1orf86"
"M3"	"KLHL32"	"SATB2"
"M3"	"KLHL32"	"MGA"
"M3"	"KLHL32"	"KRAS"
"M3"	"KLHL32"	"CACNB3"
"M3"	"KLHL32"	"TYMP"
"M3"	"KLHL32"	"ATPAF1"
"M3"	"KLHL32"	"SUPT6H"
"M3"	"KLHL32"	"BSPRY"
"M3"	"KLHL32"	"HIST2H2BF"
"M3"	"KLHL32"	"ATRN"
"M3"	"KLHL32"	"BIRC7"
"M3"	"KLHL32"	"HIST1H3D"
"M3"	"KLHL32"	"DHX40"
"M3"	"KLHL32"	"CCNA1"
"M3"	"KLHL32"	"LMF2"
"M3"	"KLHL32"	"ATP6V0A1"
"M3"	"TRO"	"GPR37"
"M3"	"TRO"	"SPP1"
"M3"	"BCL9L"	"WSB1"
"M3"	"PPAP2B"	"GJB1"
"M3"	"PPAP2B"	"KLK6"
"M3"	"MYO16"	"RELN"
"M3"	"MYO16"	"MOSPD2"
"M3"	"DUSP1"	"MOG"
"M3"	"SNTA1"	"MOSPD2"
"M3"	"SNTA1"	"UGT8"
"M3"	"SNTA1"	"CLDN11"
"M3"	"CNEP1R1"	"WSB1"
"M3"	"CRY1"	"GJB1"
"M3"	"HRC"	"OPALIN"
"M3"	"ZNF264"	"RELN"
"M3"	"LGR5"	"CLPX"
"M3"	"LGR5"	"RAB13"
"M3"	"LGR5"	"VPS72"
"M3"	"LGR5"	"CYBB"
"M3"	"LGR5"	"SAA1"
"M3"	"LGR5"	"NUBP1"
"M3"	"LGR5"	"WBP4"
"M3"	"LGR5"	"CCHCR1"
"M3"	"LGR5"	"TAF6L"
"M3"	"LGR5"	"WIPF2"
"M3"	"LGR5"	"KCNA2"
"M3"	"LGR5"	"TMPRSS15"
"M3"	"LGR5"	"PDE4D"
"M3"	"LGR5"	"CENPN"
"M3"	"LGR5"	"CXXC4"
"M3"	"LGR5"	"RANGRF"
"M3"	"LGR5"	"UCK2"
"M3"	"LGR5"	"HK1"
"M3"	"LGR5"	"ZBTB45"
"M3"	"LGR5"	"RBM24"
"M3"	"LGR5"	"WIPF1"
"M3"	"LGR5"	"TXNL4B"
"M3"	"LGR5"	"ABHD2"
"M3"	"LGR5"	"PKDREJ"
"M3"	"LGR5"	"MYLPF"
"M3"	"LGR5"	"C18orf25"
"M3"	"LGR5"	"SCAMP2"
"M3"	"LGR5"	"ACSBG1"
"M3"	"LGR5"	"ABCC2"
"M3"	"LGR5"	"STT3A"
"M3"	"LGR5"	"HIST1H2AK"
"M3"	"LGR5"	"WDR60"
"M3"	"LGR5"	"CPSF7"
"M3"	"LGR5"	"SMIM3"
"M3"	"LGR5"	"MRPS34"
"M3"	"LGR5"	"MYBPC1"
"M3"	"LGR5"	"LRRC15"
"M3"	"LGR5"	"ALPP"
"M3"	"LGR5"	"MTPN"
"M3"	"LGR5"	"MAPRE2"
"M3"	"LGR5"	"SAP30L"
"M3"	"LGR5"	"SMAD6"
"M3"	"LGR5"	"PCDHA7"
"M3"	"LGR5"	"ITK"
"M3"	"LGR5"	"POLR1E"
"M3"	"LGR5"	"AMT"
"M3"	"LGR5"	"YES1"
"M3"	"LGR5"	"VCAN"
"M3"	"LGR5"	"SULT2B1"
"M3"	"LGR5"	"RNF6"
"M3"	"LGR5"	"TPK1"
"M3"	"LGR5"	"CNOT1"
"M3"	"LGR5"	"NGLY1"
"M3"	"LGR5"	"IL5RA"
"M3"	"LGR5"	"SFMBT1"
"M3"	"LGR5"	"LRMP"
"M3"	"LGR5"	"POM121"
"M3"	"LGR5"	"PTPN9"
"M3"	"LGR5"	"CXXC1"
"M3"	"LGR5"	"STAP2"
"M3"	"LGR5"	"SDC1"
"M3"	"LGR5"	"RAPGEF4"
"M3"	"LGR5"	"PLVAP"
"M3"	"LGR5"	"POTEE"
"M3"	"LGR5"	"SGIP1"
"M3"	"LGR5"	"ZC4H2"
"M3"	"LGR5"	"ZNF415"
"M3"	"LGR5"	"MTRF1L"
"M3"	"LGR5"	"CENPA"
"M3"	"LGR5"	"LRRC57"
"M3"	"LGR5"	"TPRG1L"
"M3"	"LGR5"	"CLTB"
"M3"	"LGR5"	"NCAM2"
"M3"	"LGR5"	"UPK1A"
"M3"	"LGR5"	"DNAJC6"
"M3"	"LGR5"	"PTCD3"
"M3"	"LGR5"	"WRAP73"
"M3"	"LGR5"	"FDXR"
"M3"	"LGR5"	"CRYBA4"
"M3"	"LGR5"	"BTG1"
"M3"	"LGR5"	"SERPINI1"
"M3"	"LGR5"	"FAM104B"
"M3"	"LGR5"	"NDUFB7"
"M3"	"LGR5"	"HUS1"
"M3"	"LGR5"	"CPD"
"M3"	"LGR5"	"B4GALT5"
"M3"	"LGR5"	"STK11"
"M3"	"LGR5"	"TRIM49"
"M3"	"LGR5"	"NOB1"
"M3"	"LGR5"	"PIP5KL1"
"M3"	"LGR5"	"EVI5L"
"M3"	"LGR5"	"RABL3"
"M3"	"LGR5"	"MCL1"
"M3"	"LGR5"	"SPINK13"
"M3"	"LGR5"	"TOP2B"
"M3"	"LGR5"	"PRDM10"
"M3"	"LGR5"	"TNK2"
"M3"	"LGR5"	"MFSD5"
"M3"	"LGR5"	"CDH3"
"M3"	"LGR5"	"ETV7"
"M3"	"LGR5"	"PDZD4"
"M3"	"LGR5"	"ZNF480"
"M3"	"LGR5"	"DNAJC10"
"M3"	"LGR5"	"SGSM3"
"M3"	"LGR5"	"SRP19"
"M3"	"LGR5"	"UBE2W"
"M3"	"LGR5"	"GRK4"
"M3"	"LGR5"	"PCNA"
"M3"	"LGR5"	"COL14A1"
"M3"	"LGR5"	"MICALCL"
"M3"	"LGR5"	"LFNG"
"M3"	"LGR5"	"APRT"
"M3"	"LGR5"	"CHUK"
"M3"	"LGR5"	"TRAF4"
"M3"	"LGR5"	"NDUFB10"
"M3"	"LGR5"	"FBXL15"
"M3"	"LGR5"	"RNMTL1"
"M3"	"LGR5"	"RBM25"
"M3"	"LGR5"	"LGALS13"
"M3"	"LGR5"	"USP24"
"M3"	"LGR5"	"INSR"
"M3"	"LGR5"	"TMEM126B"
"M3"	"LGR5"	"CHP2"
"M3"	"LGR5"	"VWA5B2"
"M3"	"LGR5"	"WDR43"
"M3"	"LGR5"	"LMTK3"
"M3"	"LGR5"	"NET1"
"M3"	"LGR5"	"MYOZ1"
"M3"	"LGR5"	"ACOT1"
"M3"	"LGR5"	"CLDN3"
"M3"	"LGR5"	"TGS1"
"M3"	"LGR5"	"GLRA3"
"M3"	"LGR5"	"ZDHHC13"
"M3"	"LGR5"	"WNK3"
"M3"	"LGR5"	"ZNF117"
"M3"	"LGR5"	"EIF3G"
"M3"	"LGR5"	"PLA2G7"
"M3"	"LGR5"	"SNAPC5"
"M3"	"LGR5"	"OSTC"
"M3"	"LGR5"	"SLC15A4"
"M3"	"LGR5"	"MTBP"
"M3"	"LGR5"	"CNPPD1"
"M3"	"LGR5"	"BMI1"
"M3"	"LGR5"	"CENPW"
"M3"	"LGR5"	"MAP3K11"
"M3"	"LGR5"	"METTL20"
"M3"	"LGR5"	"PHC1"
"M3"	"LGR5"	"ADAT3"
"M3"	"LGR5"	"ITIH4"
"M3"	"LGR5"	"TPPP3"
"M3"	"LGR5"	"ZFP64"
"M3"	"LGR5"	"BSPRY"
"M3"	"LGR5"	"APLNR"
"M3"	"LGR5"	"C11orf30"
"M3"	"LGR5"	"GSTM4"
"M3"	"LGR5"	"KIF26B"
"M3"	"LGR5"	"NUAK1"
"M3"	"LGR5"	"GLYAT"
"M3"	"LGR5"	"RAI1"
"M3"	"LGR5"	"GTSE1"
"M3"	"LGR5"	"TFB1M"
"M3"	"LGR5"	"ELP5"
"M3"	"LGR5"	"ARL3"
"M3"	"LGR5"	"ARCN1"
"M3"	"LGR5"	"GLRX"
"M3"	"LGR5"	"KCTD6"
"M3"	"LGR5"	"MSX2"
"M3"	"LGR5"	"NDUFAF7"
"M3"	"SGCA"	"WSB1"
"M3"	"PSMB3"	"GJB1"
"M3"	"PSMB3"	"ABCA6"
"M3"	"SEL1L"	"TRIM59"
"M3"	"PPP2R3B"	"GJB1"
"M3"	"PPP2R3B"	"SPP1"
"M3"	"IGFALS"	"PHLDB1"
"M3"	"IGFALS"	"MOSPD2"
"M3"	"NEIL1"	"TNC"
"M3"	"KDM3A"	"GJB1"
"M3"	"KDM3A"	"TRIM59"
"M3"	"KDM3A"	"MOG"
"M3"	"KDM3A"	"GREM1"
"M3"	"NEU1"	"LDB3"
"M3"	"NEU1"	"NGFR"
"M3"	"NEU1"	"WSB1"
"M3"	"BMPR1B"	"WSB1"
"M3"	"VRK1"	"GPR37"
"M3"	"TAF1A"	"LDB3"
"M3"	"NAA50"	"LDB3"
"M3"	"WDR26"	"LDB3"
"M3"	"AHRR"	"NGFR"
"M3"	"MSRB1"	"FOLH1"
"M3"	"MSRB1"	"ABCA6"
"M3"	"MSRB1"	"TMTC2"
"M3"	"TLE4"	"SLC27A6"
"M3"	"TLE4"	"OPALIN"
"M3"	"TMED1"	"GJB1"
"M3"	"TMED1"	"TRIM59"
"M3"	"EEF1B2"	"SPP1"
"M3"	"CBLL1"	"PTPRH"
"M3"	"CBLL1"	"NGFR"
"M3"	"KLHDC9"	"TNC"
"M3"	"KLHDC9"	"LDB3"
"M3"	"KLHDC9"	"SPP1"
"M3"	"KLHDC9"	"AQP1"
"M3"	"KLHDC9"	"TMTC4"
"M3"	"RHPN2"	"PTPRH"
"M3"	"PRF1"	"LDB3"
"M3"	"PRF1"	"RELN"
"M3"	"PRF1"	"GJB1"
"M3"	"VPS28"	"GJB1"
"M3"	"APBB1IP"	"RELN"
"M3"	"APBB1IP"	"TRIM59"
"M3"	"APBB1IP"	"MOSPD2"
"M3"	"CSRP3"	"RELN"
"M3"	"CSRP3"	"REEP3"
"M3"	"CSRP3"	"MOSPD2"
"M3"	"CTBS"	"RELN"
"M3"	"MPPED1"	"TNC"
"M3"	"MPPED1"	"SPP1"
"M3"	"MPPED1"	"PHLDB1"
"M3"	"CASP8"	"LDB3"
"M3"	"CASP8"	"RELN"
"M3"	"CHCHD4"	"MOSPD2"
"M3"	"KIF15"	"PHLDB1"
"M3"	"PTP4A1"	"PTPRH"
"M3"	"PTP4A1"	"TNC"
"M3"	"PTP4A1"	"PLXNB3"
"M3"	"PTP4A1"	"CAPN3"
"M3"	"PTP4A1"	"TTYH2"
"M3"	"PTP4A1"	"LDB3"
"M3"	"PTP4A1"	"RELN"
"M3"	"PTP4A1"	"GJB1"
"M3"	"PTP4A1"	"FRK"
"M3"	"PTP4A1"	"USH1C"
"M3"	"PTP4A1"	"NGFR"
"M3"	"PTP4A1"	"GPR37"
"M3"	"PTP4A1"	"WSB1"
"M3"	"PTP4A1"	"SPP1"
"M3"	"PTP4A1"	"ABCA6"
"M3"	"PTP4A1"	"ANLN"
"M3"	"PTP4A1"	"REEP3"
"M3"	"PTP4A1"	"MOSPD2"
"M3"	"PTP4A1"	"AQP1"
"M3"	"PTP4A1"	"KLK6"
"M3"	"PTP4A1"	"TYMS"
"M3"	"PTP4A1"	"OPALIN"
"M3"	"PTP4A1"	"CFTR"
"M3"	"PTP4A1"	"ENOSF1"
"M3"	"PTP4A1"	"ENPP2"
"M3"	"PTP4A1"	"PCSK6"
"M3"	"PTP4A1"	"ADAMTS4"
"M3"	"PTP4A1"	"DMRT2"
"M3"	"PTP4A1"	"EDIL3"
"M3"	"PTP4A1"	"EVI2A"
"M3"	"PTP4A1"	"LURAP1L"
"M3"	"PTP4A1"	"LIPA"
"M3"	"PTP4A1"	"HOXD1"
"M3"	"KIRREL"	"WSB1"
"M3"	"KIRREL"	"C21orf91"
"M3"	"PTPRH"	"PABPC3"
"M3"	"PTPRH"	"SH3GLB1"
"M3"	"PTPRH"	"EPS8L1"
"M3"	"PTPRH"	"SS18"
"M3"	"PTPRH"	"SLC31A1"
"M3"	"PTPRH"	"FLCN"
"M3"	"PTPRH"	"CHD1"
"M3"	"PTPRH"	"MYO5A"
"M3"	"PTPRH"	"NKX2-5"
"M3"	"PTPRH"	"AFG3L2"
"M3"	"TNC"	"PRKAB2"
"M3"	"TNC"	"SIPA1L3"
"M3"	"TNC"	"MYO1E"
"M3"	"TNC"	"ANKRD44"
"M3"	"TNC"	"CNOT7"
"M3"	"TNC"	"CSPG4"
"M3"	"TNC"	"NECAB3"
"M3"	"TNC"	"DCP1B"
"M3"	"TNC"	"TRIM9"
"M3"	"TNC"	"H2BFM"
"M3"	"TNC"	"STON2"
"M3"	"TNC"	"CDH8"
"M3"	"TNC"	"SDCCAG8"
"M3"	"TNC"	"DLC1"
"M3"	"TNC"	"FBLIM1"
"M3"	"TNC"	"GPR12"
"M3"	"TNC"	"ATP1A3"
"M3"	"TNC"	"RHOH"
"M3"	"TNC"	"DGCR14"
"M3"	"TNC"	"DCBLD1"
"M3"	"TNC"	"MED18"
"M3"	"TNC"	"ARRDC4"
"M3"	"TNC"	"POLD1"
"M3"	"CCM2"	"TYMS"
"M3"	"KNSTRN"	"NGFR"
"M3"	"RCBTB2"	"REEP3"
"M3"	"PLXNB3"	"POU3F1"
"M3"	"PLXNB3"	"TRIP13"
"M3"	"PLXNB3"	"CSPG4"
"M3"	"PLXNB3"	"RPL18"
"M3"	"PLXNB3"	"PTTG1"
"M3"	"PLXNB3"	"UBA6"
"M3"	"PLXNB3"	"MUC2"
"M3"	"PLXNB3"	"RANBP1"
"M3"	"PLXNB3"	"MAP3K1"
"M3"	"PLXNB3"	"LMO7"
"M3"	"PLXNB3"	"DAB2IP"
"M3"	"PLXNB3"	"SHQ1"
"M3"	"PLXNB3"	"TBC1D10A"
"M3"	"HRK"	"GALNT6"
"M3"	"EXOSC3"	"GALNT6"
"M3"	"GDF9"	"REEP3"
"M3"	"SCEL"	"WSB1"
"M3"	"CAPN3"	"POU3F1"
"M3"	"CAPN3"	"ZBTB7C"
"M3"	"CAPN3"	"SLC39A1"
"M3"	"CAPN3"	"LAPTM4B"
"M3"	"STK24"	"WSB1"
"M3"	"DDX51"	"REEP3"
"M3"	"PRKRA"	"REEP3"
"M3"	"H1FX"	"WSB1"
"M3"	"BAZ1B"	"REEP3"
"M3"	"PRKAA2"	"WSB1"
"M3"	"FANCG"	"WSB1"
"M3"	"PDCD2"	"WSB1"
"M3"	"PRKAB2"	"GPR37"
"M3"	"SIPA1L3"	"GPR37"
"M3"	"RINT1"	"RELN"
"M3"	"ARL1"	"TRIM59"
"M3"	"EIF3K"	"PCSK6"
"M3"	"PPL"	"RELN"
"M3"	"ADAM19"	"PCSK6"
"M3"	"LALBA"	"TRIM59"
"M3"	"NCBP2"	"GPR37"
"M3"	"IL17B"	"MOSPD2"
"M3"	"BMP6"	"MOSPD2"
"M3"	"PCNT"	"MOSPD2"
"M3"	"PCNT"	"UGT8"
"M3"	"ARHGEF5"	"MOSPD2"
"M3"	"BCAP29"	"WSB1"
"M3"	"RAB5B"	"RELN"
"M3"	"EXOC4"	"FRK"
"M3"	"AATK"	"FRK"
"M3"	"CD79B"	"MOG"
"M3"	"TTYH2"	"SDF4"
"M3"	"TUBA1A"	"TMTC2"
"M3"	"LDB3"	"PSMA7"
"M3"	"LDB3"	"SALL4"
"M3"	"LDB3"	"TPD52L1"
"M3"	"LDB3"	"IRF2BPL"
"M3"	"LDB3"	"CCDC57"
"M3"	"SLC5A1"	"CFTR"
"M3"	"RELN"	"CSPG4"
"M3"	"RELN"	"CNTFR"
"M3"	"RELN"	"TEP1"
"M3"	"RELN"	"TAPBP"
"M3"	"RELN"	"SCGB3A2"
"M3"	"RELN"	"MTHFD2"
"M3"	"RELN"	"ZNF2"
"M3"	"RELN"	"FOLR3"
"M3"	"RELN"	"HSPA2"
"M3"	"RELN"	"MLYCD"
"M3"	"RELN"	"CSNK1G3"
"M3"	"RELN"	"USP15"
"M3"	"RELN"	"CTSL"
"M3"	"RELN"	"SYK"
"M3"	"RELN"	"SP110"
"M3"	"RGS9BP"	"GALNT15"
"M3"	"GJB1"	"TXNL1"
"M3"	"GJB1"	"IL1RAP"
"M3"	"GJB1"	"MED30"
"M3"	"GJB1"	"ATP5F1"
"M3"	"GJB1"	"LIN9"
"M3"	"GJB1"	"NFASC"
"M3"	"GJB1"	"ZNF274"
"M3"	"GJB1"	"HDAC5"
"M3"	"GJB1"	"ASAH1"
"M3"	"GJB1"	"SUPT6H"
"M3"	"GJB1"	"ZNF148"
"M3"	"GJB1"	"PSMC3IP"
"M3"	"OTUB1"	"MOSPD2"
"M3"	"OTUB1"	"GALNT15"
"M3"	"TGFB1I1"	"TMTC2"
"M3"	"CRIPT"	"EVI2A"
"M3"	"HSD17B7"	"CLDN11"
"M3"	"SLX4"	"CLDN11"
"M3"	"FRK"	"API5"
"M3"	"FRK"	"PMM2"
"M3"	"FRK"	"HOXA7"
"M3"	"FRK"	"PHLDA2"
"M3"	"FRK"	"CTU2"
"M3"	"FRK"	"SNAP91"
"M3"	"FRK"	"TDGF1"
"M3"	"FRK"	"BTG2"
"M3"	"FRK"	"MCCC2"
